"jalankan","5","Bahasa Batak Simalungun","Sumatera Utara"
"jamur","5","Bahasa Batak Simalungun","Sumatera Utara"
"janda","5","Bahasa Batak Simalungun","Sumatera Utara"
"jangan","5","Bahasa Batak Simalungun","Sumatera Utara"
"jangankan","5","Bahasa Batak Simalungun","Sumatera Utara"
"jantan","5","Bahasa Batak Simalungun","Sumatera Utara"
"jari","5","Bahasa Batak Simalungun","Sumatera Utara"
"jaringan","5","Bahasa Batak Simalungun","Sumatera Utara"
"jatuh","5","Bahasa Batak Simalungun","Sumatera Utara"
"jawabnya","5","Bahasa Batak Simalungun","Sumatera Utara"
"jelantah","5","Bahasa Batak Simalungun","Sumatera Utara"
"jelek","5","Bahasa Batak Simalungun","Sumatera Utara"
"Jenis Kain","5","Bahasa Batak Simalungun","Sumatera Utara"
"jenis kelamin","5","Bahasa Batak Simalungun","Sumatera Utara"
"jera","5","Bahasa Batak Simalungun","Sumatera Utara"
"jerapah","5","Bahasa Batak Simalungun","Sumatera Utara"
"Jeruk","5","Bahasa Batak Simalungun","Sumatera Utara"
"Jeruk Nipis","5","Bahasa Batak Simalungun","Sumatera Utara"
"Jeruk Purut","5","Bahasa Batak Simalungun","Sumatera Utara"
"jewer","5","Bahasa Batak Simalungun","Sumatera Utara"
"kagum","5","Bahasa Batak Simalungun","Sumatera Utara"
"kail","5","Bahasa Batak Simalungun","Sumatera Utara"
"karena","5","Bahasa Batak Simalungun","Sumatera Utara"
"kebanyakan","5","Bahasa Batak Simalungun","Sumatera Utara"
"kebijakan","5","Bahasa Batak Simalungun","Sumatera Utara"
"kecintaan","5","Bahasa Batak Simalungun","Sumatera Utara"
"kediaman","5","Bahasa Batak Simalungun","Sumatera Utara"
"kedipan","5","Bahasa Batak Simalungun","Sumatera Utara"
"kedudukan","5","Bahasa Batak Simalungun","Sumatera Utara"
"kehilangan","5","Bahasa Batak Simalungun","Sumatera Utara"
"kehilangan/kalah","5","Bahasa Batak Simalungun","Sumatera Utara"
"kehormatan","5","Bahasa Batak Simalungun","Sumatera Utara"
"kehutanan","5","Bahasa Batak Simalungun","Sumatera Utara"
"kejam","5","Bahasa Batak Simalungun","Sumatera Utara"
"kejar","5","Bahasa Batak Simalungun","Sumatera Utara"
"kekacauan","5","Bahasa Batak Simalungun","Sumatera Utara"
"kekar","5","Bahasa Batak Simalungun","Sumatera Utara"
"kekayaan","5","Bahasa Batak Simalungun","Sumatera Utara"
"kekhawatiran","5","Bahasa Batak Simalungun","Sumatera Utara"
"kelak","5","Bahasa Batak Simalungun","Sumatera Utara"
"kelas","5","Bahasa Batak Simalungun","Sumatera Utara"
"keledai","5","Bahasa Batak Simalungun","Sumatera Utara"
"kelelawar","5","Bahasa Batak Simalungun","Sumatera Utara"
"kelihatan","5","Bahasa Batak Simalungun","Sumatera Utara"
"kelihatannya","5","Bahasa Batak Simalungun","Sumatera Utara"
"keliling","5","Bahasa Batak Simalungun","Sumatera Utara"
"kelima","5","Bahasa Batak Simalungun","Sumatera Utara"
"kelinci","5","Bahasa Batak Simalungun","Sumatera Utara"
"keliru","5","Bahasa Batak Simalungun","Sumatera Utara"
"kelompok","5","Bahasa Batak Simalungun","Sumatera Utara"
"keluar","5","Bahasa Batak Simalungun","Sumatera Utara"
"kelurahan","5","Bahasa Batak Simalungun","Sumatera Utara"
"keluyuran","5","Bahasa Batak Simalungun","Sumatera Utara"
"kemampuan","5","Bahasa Batak Simalungun","Sumatera Utara"
"kemandirian","5","Bahasa Batak Simalungun","Sumatera Utara"
"kemarau","5","Bahasa Batak Simalungun","Sumatera Utara"
"kematian","5","Bahasa Batak Simalungun","Sumatera Utara"
"kembali","5","Bahasa Batak Simalungun","Sumatera Utara"
"kemekaran","5","Bahasa Batak Simalungun","Sumatera Utara"
"Kemiri","5","Bahasa Batak Simalungun","Sumatera Utara"
"kendaraan","5","Bahasa Batak Simalungun","Sumatera Utara"
"kendati","5","Bahasa Batak Simalungun","Sumatera Utara"
"kental","5","Bahasa Batak Simalungun","Sumatera Utara"
"kentut","5","Bahasa Batak Simalungun","Sumatera Utara"
"kepadanya","5","Bahasa Batak Simalungun","Sumatera Utara"
"kepal","5","Bahasa Batak Simalungun","Sumatera Utara"
"kepala","5","Bahasa Batak Simalungun","Sumatera Utara"
"kepiting","5","Bahasa Batak Simalungun","Sumatera Utara"
"kera/monyet","5","Bahasa Batak Simalungun","Sumatera Utara"
"kerudung","5","Bahasa Batak Simalungun","Sumatera Utara"
"kerusakan","5","Bahasa Batak Simalungun","Sumatera Utara"
"kerusakannya","5","Bahasa Batak Simalungun","Sumatera Utara"
"kesadaran","5","Bahasa Batak Simalungun","Sumatera Utara"
"kesal","5","Bahasa Batak Simalungun","Sumatera Utara"
"kesalahan","5","Bahasa Batak Simalungun","Sumatera Utara"
"kesejahteraan","5","Bahasa Batak Simalungun","Sumatera Utara"
"keselamatan","5","Bahasa Batak Simalungun","Sumatera Utara"
"Ketumbar","5","Bahasa Batak Simalungun","Sumatera Utara"
"kewajiban","5","Bahasa Batak Simalungun","Sumatera Utara"
"kewalahan","5","Bahasa Batak Simalungun","Sumatera Utara"
