"capung","5","Bahasa Bugis","Sulawesi Tengah"
"cara","5","Bahasa Bugis","Sulawesi Tengah"
"cari","5","Bahasa Bugis","Sulawesi Tengah"
"cecak","5","Bahasa Bugis","Sulawesi Tengah"
"cemberut","5","Bahasa Bugis","Sulawesi Tengah"
"cerdas","5","Bahasa Bugis","Sulawesi Tengah"
"cicit","5","Bahasa Bugis","Sulawesi Tengah"
"cincin","5","Bahasa Bugis","Sulawesi Tengah"
"cinta","5","Bahasa Bugis","Sulawesi Tengah"
"Coklat","5","Bahasa Bugis","Sulawesi Tengah"
"cucu","5","Bahasa Bugis","Sulawesi Tengah"
"dalam","5","Bahasa Bugis","Sulawesi Tengah"
"dapat","5","Bahasa Bugis","Sulawesi Tengah"
"dapur","5","Bahasa Bugis","Sulawesi Tengah"
"debug","5","Bahasa Bugis","Sulawesi Tengah"
"delta","5","Bahasa Bugis","Sulawesi Tengah"
"dermawan","5","Bahasa Bugis","Sulawesi Tengah"
"desain","5","Bahasa Bugis","Sulawesi Tengah"
"detail","5","Bahasa Bugis","Sulawesi Tengah"
"doktor","5","Bahasa Bugis","Sulawesi Tengah"
"doktrin","5","Bahasa Bugis","Sulawesi Tengah"
"dokumen","5","Bahasa Bugis","Sulawesi Tengah"
"domba","5","Bahasa Bugis","Sulawesi Tengah"
"dosa","5","Bahasa Bugis","Sulawesi Tengah"
"duanya","5","Bahasa Bugis","Sulawesi Tengah"
"dubur","5","Bahasa Bugis","Sulawesi Tengah"
"duda","5","Bahasa Bugis","Sulawesi Tengah"
"duduk","5","Bahasa Bugis","Sulawesi Tengah"
"duitnya","5","Bahasa Bugis","Sulawesi Tengah"
"dukung","5","Bahasa Bugis","Sulawesi Tengah"
"dulunya","5","Bahasa Bugis","Sulawesi Tengah"
"dunia","5","Bahasa Bugis","Sulawesi Tengah"
"edarkan","5","Bahasa Bugis","Sulawesi Tengah"
"ekor","5","Bahasa Bugis","Sulawesi Tengah"
"Emas","5","Bahasa Bugis","Sulawesi Tengah"
"embun","5","Bahasa Bugis","Sulawesi Tengah"
"empat","5","Bahasa Bugis","Sulawesi Tengah"
"empedu","5","Bahasa Bugis","Sulawesi Tengah"
"empuk","5","Bahasa Bugis","Sulawesi Tengah"
"enak","5","Bahasa Bugis","Sulawesi Tengah"
"erat","5","Bahasa Bugis","Sulawesi Tengah"
"fasih","5","Bahasa Bugis","Sulawesi Tengah"
"februari","5","Bahasa Bugis","Sulawesi Tengah"
"foto","5","Bahasa Bugis","Sulawesi Tengah"
"fotonya","5","Bahasa Bugis","Sulawesi Tengah"
"gajah","5","Bahasa Bugis","Sulawesi Tengah"
"ganda","5","Bahasa Bugis","Sulawesi Tengah"
"ganteng","5","Bahasa Bugis","Sulawesi Tengah"
"garis","5","Bahasa Bugis","Sulawesi Tengah"
"gelang","5","Bahasa Bugis","Sulawesi Tengah"
"gerhana","5","Bahasa Bugis","Sulawesi Tengah"
"geser","5","Bahasa Bugis","Sulawesi Tengah"
"gesit","5","Bahasa Bugis","Sulawesi Tengah"
"gigi","5","Bahasa Bugis","Sulawesi Tengah"
"gila","5","Bahasa Bugis","Sulawesi Tengah"
"Gitar","5","Bahasa Bugis","Sulawesi Tengah"
"golok","5","Bahasa Bugis","Sulawesi Tengah"
"gorila","5","Bahasa Bugis","Sulawesi Tengah"
"gratisan","5","Bahasa Bugis","Sulawesi Tengah"
"gudang","5","Bahasa Bugis","Sulawesi Tengah"
"gula","5","Bahasa Bugis","Sulawesi Tengah"
"gulat","5","Bahasa Bugis","Sulawesi Tengah"
"gunanya","5","Bahasa Bugis","Sulawesi Tengah"
"guncang","5","Bahasa Bugis","Sulawesi Tengah"
"gunung","5","Bahasa Bugis","Sulawesi Tengah"
"gurih","5","Bahasa Bugis","Sulawesi Tengah"
"guru","5","Bahasa Bugis","Sulawesi Tengah"
"habis","5","Bahasa Bugis","Sulawesi Tengah"
"habis-habisan","5","Bahasa Bugis","Sulawesi Tengah"
"habiskan","5","Bahasa Bugis","Sulawesi Tengah"
"hadapi","5","Bahasa Bugis","Sulawesi Tengah"
"hadir","5","Bahasa Bugis","Sulawesi Tengah"
"hajat","5","Bahasa Bugis","Sulawesi Tengah"
"haji","5","Bahasa Bugis","Sulawesi Tengah"
"hak","5","Bahasa Bugis","Sulawesi Tengah"
"hakim","5","Bahasa Bugis","Sulawesi Tengah"
"hal","5","Bahasa Bugis","Sulawesi Tengah"
"halangi","5","Bahasa Bugis","Sulawesi Tengah"
"hambatan","5","Bahasa Bugis","Sulawesi Tengah"
"hangat","5","Bahasa Bugis","Sulawesi Tengah"
"hanyut","5","Bahasa Bugis","Sulawesi Tengah"
"harga","5","Bahasa Bugis","Sulawesi Tengah"
"harimau","5","Bahasa Bugis","Sulawesi Tengah"
"harimau/macan","5","Bahasa Bugis","Sulawesi Tengah"
"harinya","5","Bahasa Bugis","Sulawesi Tengah"
"harum","5","Bahasa Bugis","Sulawesi Tengah"
"harus","5","Bahasa Bugis","Sulawesi Tengah"
"hasilnya","5","Bahasa Bugis","Sulawesi Tengah"
"hati","5","Bahasa Bugis","Sulawesi Tengah"
"hati-hati","5","Bahasa Bugis","Sulawesi Tengah"
"hendak","5","Bahasa Bugis","Sulawesi Tengah"
"hendaknya","5","Bahasa Bugis","Sulawesi Tengah"
"herbivora","5","Bahasa Bugis","Sulawesi Tengah"
"heroik","5","Bahasa Bugis","Sulawesi Tengah"
"Hewan Peliharaan","5","Bahasa Bugis","Sulawesi Tengah"
"hiburan","5","Bahasa Bugis","Sulawesi Tengah"
"hidup","5","Bahasa Bugis","Sulawesi Tengah"
"hidupnya","5","Bahasa Bugis","Sulawesi Tengah"
"Hijau","5","Bahasa Bugis","Sulawesi Tengah"
"hikmah","5","Bahasa Bugis","Sulawesi Tengah"
"hitam","5","Bahasa Bugis","Sulawesi Tengah"
"hitung","5","Bahasa Bugis","Sulawesi Tengah"
"hiu","5","Bahasa Bugis","Sulawesi Tengah"
"honor","5","Bahasa Bugis","Sulawesi Tengah"
"hormat","5","Bahasa Bugis","Sulawesi Tengah"
"hotel","5","Bahasa Bugis","Sulawesi Tengah"
"ikan","5","Bahasa Bugis","Sulawesi Tengah"
"ingin","5","Bahasa Bugis","Sulawesi Tengah"
"intinya","5","Bahasa Bugis","Sulawesi Tengah"
"istana","5","Bahasa Bugis","Sulawesi Tengah"
"isteri","5","Bahasa Bugis","Sulawesi Tengah"
"istirahat","5","Bahasa Bugis","Sulawesi Tengah"
"istri","5","Bahasa Bugis","Sulawesi Tengah"
"izin","5","Bahasa Bugis","Sulawesi Tengah"
"jadi","5","Bahasa Bugis","Sulawesi Tengah"
"jadwal","5","Bahasa Bugis","Sulawesi Tengah"
"jagat","5","Bahasa Bugis","Sulawesi Tengah"
"jago","5","Bahasa Bugis","Sulawesi Tengah"
"Jahe","5","Bahasa Bugis","Sulawesi Tengah"
"jahil","5","Bahasa Bugis","Sulawesi Tengah"
"jahit","5","Bahasa Bugis","Sulawesi Tengah"
"jajahan","5","Bahasa Bugis","Sulawesi Tengah"
"jajaran","5","Bahasa Bugis","Sulawesi Tengah"
"Jakarta","5","Bahasa Bugis","Sulawesi Tengah"
"jalan","5","Bahasa Bugis","Sulawesi Tengah"
"jalani","5","Bahasa Bugis","Sulawesi Tengah"
"jalankan","5","Bahasa Bugis","Sulawesi Tengah"
"jamur","5","Bahasa Bugis","Sulawesi Tengah"
"janda","5","Bahasa Bugis","Sulawesi Tengah"
"jangan","5","Bahasa Bugis","Sulawesi Tengah"
"jangankan","5","Bahasa Bugis","Sulawesi Tengah"
"jantan","5","Bahasa Bugis","Sulawesi Tengah"
"jari","5","Bahasa Bugis","Sulawesi Tengah"
"jaringan","5","Bahasa Bugis","Sulawesi Tengah"
"jatuh","5","Bahasa Bugis","Sulawesi Tengah"
"jawabnya","5","Bahasa Bugis","Sulawesi Tengah"
"jelantah","5","Bahasa Bugis","Sulawesi Tengah"
